Lon,Lat,Mask,Conf,brt_t13(K),frp(MW),line,sample,Sat,YearDay,Hour
22.567963,9.635287,9,89,337.743073,33.808071,421,2653,NDE,2018312,1113
22.561569,9.634111,9,88,335.493866,30.814537,421,2654,NDE,2018312,1113
30.896339,11.041300,8,67,325.832642,6.384101,422,1634,NDE,2018312,1113
30.812099,11.028456,9,82,334.917603,15.255938,422,1646,NDE,2018312,1113
26.407177,10.320201,8,39,332.132477,24.028811,422,2190,NDE,2018312,1113
24.763557,10.037819,8,74,321.677277,13.712676,422,2399,NDE,2018312,1113
23.026112,9.729107,9,85,332.418335,21.837250,422,2578,NDE,2018312,1113
22.482384,9.630433,8,69,315.578827,8.904734,422,2666,NDE,2018312,1113
20.137383,9.193854,9,85,328.421722,38.827194,422,2967,NDE,2018312,1113
25.573141,10.186774,8,71,330.941956,21.728247,423,2302,NDE,2018312,1113
25.565271,10.185418,8,76,333.161560,24.304464,423,2303,NDE,2018312,1113
22.777925,9.694765,8,69,317.417633,9.842954,423,2619,NDE,2018312,1113
25.571695,10.195183,7,23,319.600525,9.413348,424,2302,NDE,2018312,1113
25.563822,10.193840,8,71,326.213531,15.687326,424,2303,NDE,2018312,1113
29.084448,10.780395,8,45,328.696747,8.334602,425,1884,NDE,2018312,1113
29.076857,10.779194,9,94,349.255890,32.951084,425,1885,NDE,2018312,1113
28.704287,10.720015,9,85,337.757721,18.910503,425,1933,NDE,2018312,1113
26.356033,10.336194,8,58,337.682373,21.233744,425,2196,NDE,2018312,1113
22.397936,9.647603,8,73,323.153137,14.897048,425,2678,NDE,2018312,1113
22.391333,9.646404,9,92,341.886230,40.224289,425,2679,NDE,2018312,1113
22.384720,9.645210,8,70,318.849731,11.258638,425,2680,NDE,2018312,1113
21.863621,9.550763,8,78,321.376282,16.253969,425,2756,NDE,2018312,1113
20.177794,9.239424,8,74,315.686401,17.947762,425,2962,NDE,2018312,1113
29.643698,10.875267,8,74,328.473022,9.797806,426,1809,NDE,2018312,1113
26.354679,10.344179,8,63,334.727051,20.320429,426,2196,NDE,2018312,1113
23.698738,9.889443,9,81,327.620575,29.241108,426,2508,NDE,2018312,1113
22.396044,9.658113,9,89,336.711395,30.832586,426,2678,NDE,2018312,1113
22.389458,9.656938,9,90,339.248352,34.797985,426,2679,NDE,2018312,1113
25.590908,10.224412,9,100,360.486176,71.380112,427,2299,NDE,2018312,1113
25.575212,10.221758,8,49,322.596649,9.568955,427,2301,NDE,2018312,1113
22.849487,9.749750,8,74,319.828796,11.117208,427,2606,NDE,2018312,1113
22.843473,9.748689,8,57,315.728210,8.041571,427,2607,NDE,2018312,1113
25.597298,10.234137,8,76,337.786255,27.338697,428,2298,NDE,2018312,1113
25.589455,10.232808,8,44,335.299316,22.647251,428,2299,NDE,2018312,1113
18.897902,9.038377,8,73,315.430420,24.548512,428,3084,NDE,2018312,1113
35.184429,11.715937,9,91,343.063446,39.052166,429,1079,NDE,2018312,1113
18.670998,9.009398,8,58,317.936584,31.908028,429,3103,NDE,2018312,1113
18.658978,9.007133,8,51,311.356293,19.933798,429,3104,NDE,2018312,1113
25.625654,10.256142,8,52,321.278442,9.798785,430,2294,NDE,2018312,1113
23.398527,9.877036,8,67,337.982117,52.184834,430,2535,NDE,2018312,1113
25.601372,10.256280,8,69,332.099854,20.178419,434,2296,NDE,2018312,1113
25.631094,10.270081,8,75,331.029755,20.661501,435,2292,NDE,2018312,1113
25.576458,10.260594,9,100,364.940491,82.711319,435,2299,NDE,2018312,1113
23.402128,9.874019,8,64,319.903870,16.515549,435,2534,NDE,2018312,1113
25.621874,10.277104,8,35,326.418304,15.132078,436,2293,NDE,2018312,1113
25.582848,10.270354,9,80,334.328094,23.051823,436,2298,NDE,2018312,1113
23.400358,9.883803,8,77,328.067139,28.909773,436,2534,NDE,2018312,1113
22.853428,9.784294,8,70,316.560181,9.489880,436,2603,NDE,2018312,1113
18.901276,9.035738,8,72,313.981750,22.132595,436,3083,NDE,2018312,1113
30.851036,11.142381,9,90,343.799957,27.151506,438,1637,NDE,2018312,1113
29.659973,10.958155,9,81,333.534302,15.174104,438,1804,NDE,2018312,1113
23.081226,9.846539,8,73,318.990967,10.089606,438,2564,NDE,2018312,1113
22.448517,9.731594,9,82,326.827759,19.093529,438,2667,NDE,2018312,1113
18.672606,9.018691,8,66,310.302307,17.185104,438,3102,NDE,2018312,1113
18.660587,9.016353,8,78,319.315491,34.462273,438,3103,NDE,2018312,1113
30.857025,11.150077,9,83,335.969574,18.335016,439,1636,NDE,2018312,1113
30.850004,11.149009,8,56,327.823578,11.118493,439,1637,NDE,2018312,1113
25.554977,10.291513,9,100,365.732422,86.379051,439,2301,NDE,2018312,1113
29.278715,10.919105,8,59,326.494324,10.097993,441,1855,NDE,2018312,1113
29.271202,10.917915,9,89,342.527893,26.339384,441,1856,NDE,2018312,1113
30.776690,11.158193,8,78,331.193848,13.036170,442,1647,NDE,2018312,1113
29.277609,10.925929,8,72,327.355499,11.287124,442,1855,NDE,2018312,1113
26.258499,10.436000,8,67,323.812439,9.310547,442,2206,NDE,2018312,1113
26.251427,10.434817,8,75,326.181030,11.286125,442,2207,NDE,2018312,1113
22.938223,9.862416,8,64,318.575684,8.645963,442,2587,NDE,2018312,1113
30.775658,11.164823,8,52,326.149414,8.669611,443,1647,NDE,2018312,1113
23.150162,9.910373,9,81,326.661011,32.763634,443,2555,NDE,2018312,1113
18.635796,9.081047,9,82,324.517303,43.279594,443,3104,NDE,2018312,1113
18.623726,9.078747,9,86,329.867706,57.078709,443,3105,NDE,2018312,1113
32.557560,11.438520,8,55,335.909546,14.815560,444,1396,NDE,2018312,1113
32.550213,11.437433,9,81,337.765289,17.925341,444,1397,NDE,2018312,1113
29.176451,10.931097,8,75,329.122681,10.503309,445,1868,NDE,2018312,1113
32.577568,11.455289,8,52,330.072418,9.406885,446,1393,NDE,2018312,1113
32.570225,11.454213,8,45,331.653351,10.133330,446,1394,NDE,2018312,1113
32.562874,11.453128,8,31,332.439514,10.682952,446,1395,NDE,2018312,1113
29.775215,11.031397,9,88,341.159821,21.240234,446,1787,NDE,2018312,1113
25.230598,10.297686,8,64,332.800964,26.720430,446,2340,NDE,2018312,1113
29.774143,11.038124,8,77,330.450836,10.672574,447,1787,NDE,2018312,1113
30.888821,11.222612,9,92,347.065399,29.487103,449,1629,NDE,2018312,1113
29.180771,10.955919,8,72,326.955383,9.428418,449,1866,NDE,2018312,1113
30.901817,11.231375,9,100,362.243958,52.581821,450,1627,NDE,2018312,1113
30.880772,11.228169,9,81,335.064789,16.080379,450,1630,NDE,2018312,1113
27.623470,10.709203,9,80,332.570801,17.439568,450,2058,NDE,2018312,1113
25.231888,10.300099,8,69,334.375732,26.526154,450,2339,NDE,2018312,1113
30.928852,11.242271,9,91,345.644653,28.037590,451,1623,NDE,2018312,1113
30.921833,11.241204,9,85,337.609711,19.295147,451,1624,NDE,2018312,1113
30.900789,11.238002,8,56,332.449982,13.740728,451,1627,NDE,2018312,1113
30.886757,11.235866,8,31,327.877594,9.170182,451,1629,NDE,2018312,1113
30.879740,11.234797,9,94,349.395630,31.956966,451,1630,NDE,2018312,1113
22.944389,9.898661,8,62,319.361237,9.830062,451,2584,NDE,2018312,1113
22.938307,9.897547,8,56,316.368958,7.728522,451,2585,NDE,2018312,1113
18.727055,9.094970,8,73,314.589783,23.240450,451,3096,NDE,2018312,1113
35.178654,11.860134,8,47,317.760193,7.255174,452,1076,NDE,2018312,1113
29.372328,11.007410,9,81,333.298309,15.437618,452,1840,NDE,2018312,1113
25.278131,10.325870,9,89,339.538269,35.832325,452,2333,NDE,2018312,1113
25.245358,10.320147,8,63,319.119385,10.521029,452,2337,NDE,2018312,1113
25.237144,10.318717,8,79,326.891174,18.863276,452,2338,NDE,2018312,1113
18.629005,9.089506,9,92,340.909851,94.718681,452,3104,NDE,2018312,1113
18.616962,9.087141,8,73,317.358765,26.961264,452,3105,NDE,2018312,1113
35.293823,11.883605,9,93,345.808533,49.100399,453,1064,NDE,2018312,1113
30.896671,11.264505,9,82,338.440979,19.031126,455,1627,NDE,2018312,1113
30.685978,11.232376,9,96,353.675995,39.634655,455,1657,NDE,2018312,1113
30.678946,11.231301,9,80,332.079010,14.293955,455,1658,NDE,2018312,1113
22.828278,9.919358,8,79,324.170319,15.139986,455,2602,NDE,2018312,1113
22.624685,9.882459,8,71,317.176575,10.287525,455,2635,NDE,2018312,1113
22.832479,9.930619,9,83,328.807343,18.901955,456,2601,NDE,2018312,1113
22.826460,9.929531,7,25,316.470032,7.569554,456,2602,NDE,2018312,1113
30.202799,11.171670,9,100,367.968201,64.523537,457,1725,NDE,2018312,1113
22.519833,9.884867,8,74,319.222015,11.817983,457,2651,NDE,2018312,1113
30.201752,11.178333,8,61,326.476105,8.173572,458,1725,NDE,2018312,1113
20.486416,9.536066,8,53,315.318481,13.493805,459,2922,NDE,2018312,1113
30.199657,11.191675,9,91,345.667114,26.627768,460,1725,NDE,2018312,1113
23.338604,10.061838,8,77,323.157471,21.450985,460,2536,NDE,2018312,1113
22.590075,9.929535,8,56,317.625397,9.474995,460,2639,NDE,2018312,1113
20.484180,9.547976,8,71,320.436371,20.088045,460,2922,NDE,2018312,1113
35.159473,11.927747,9,95,349.786316,55.087395,461,1077,NDE,2018312,1113
29.413483,11.083609,9,96,352.494354,38.789936,462,1833,NDE,2018312,1113
29.412394,11.090406,8,77,329.780334,11.919717,463,1833,NDE,2018312,1113
23.342293,10.058763,8,57,321.679749,19.955389,465,2535,NDE,2018312,1113
29.446348,11.113253,8,75,332.893829,13.570273,466,1827,NDE,2018312,1113
28.036648,10.885602,9,84,339.206573,24.025806,466,2007,NDE,2018312,1113
20.485374,9.544089,9,84,327.405579,32.529438,467,2921,NDE,2018312,1113
34.956768,11.937287,8,65,325.691589,12.801104,468,1097,NDE,2018312,1113
30.396681,11.275497,9,94,349.639465,32.908401,468,1695,NDE,2018312,1113
30.389601,11.274411,8,45,324.545532,6.639433,468,1696,NDE,2018312,1113
22.878868,10.004601,9,88,336.410156,28.167656,468,2590,NDE,2018312,1113
22.872917,10.003509,8,76,322.279877,12.446280,468,2591,NDE,2018312,1113
34.965103,11.946136,9,83,333.076752,22.080208,469,1096,NDE,2018312,1113
34.955730,11.944857,8,35,322.572449,9.115335,469,1097,NDE,2018312,1113
30.211020,11.253638,8,78,330.883759,9.268764,469,1721,NDE,2018312,1113
30.209953,11.260296,8,69,328.810974,7.480911,470,1721,NDE,2018312,1113
34.842205,11.944636,9,95,350.840027,52.742752,471,1109,NDE,2018312,1113
22.647802,9.994043,8,76,321.644196,10.271675,471,2627,NDE,2018312,1113
19.000792,9.309604,8,69,311.520233,16.823397,471,3069,NDE,2018312,1113
34.841156,11.952150,9,96,352.781464,56.273251,472,1109,NDE,2018312,1113
30.878410,11.376472,8,60,327.219635,8.397573,472,1626,NDE,2018312,1113
29.499084,11.163280,9,88,340.687622,23.150841,472,1819,NDE,2018312,1113
34.849350,11.960960,9,93,347.769928,45.583080,473,1108,NDE,2018312,1113
22.377831,9.966504,9,84,330.487335,24.058462,473,2669,NDE,2018312,1113
34.848297,11.968481,9,100,365.015198,85.452049,474,1108,NDE,2018312,1113
22.401836,9.981641,8,67,319.558533,11.750798,474,2665,NDE,2018312,1113
22.395403,9.980494,8,64,319.353790,11.340566,474,2666,NDE,2018312,1113
22.382729,9.978203,9,89,337.266876,31.580530,474,2668,NDE,2018312,1113
22.376116,9.977012,9,91,342.047546,39.521748,474,2669,NDE,2018312,1113
34.921417,11.986380,8,63,321.160645,9.580995,475,1100,NDE,2018312,1113
34.847244,11.976005,7,26,323.984406,10.356178,475,1108,NDE,2018312,1113
32.629971,11.658281,8,78,332.699860,12.878662,475,1380,NDE,2018312,1113
28.954609,11.098530,9,87,339.691711,20.507156,475,1891,NDE,2018312,1113
22.134335,9.944313,9,85,331.018341,25.363117,475,2705,NDE,2018312,1113
22.127573,9.943087,8,58,317.023712,9.510585,475,2706,NDE,2018312,1113
34.846203,11.983528,8,65,326.306152,13.461683,476,1108,NDE,2018312,1113
32.636360,11.666151,9,83,338.028259,17.070055,476,1379,NDE,2018312,1113
30.331589,11.319945,8,74,328.059418,8.940888,476,1703,NDE,2018312,1113
22.743546,10.064116,9,87,335.460175,28.388826,476,2610,NDE,2018312,1113
22.737450,10.063027,8,67,315.433502,8.000156,476,2611,NDE,2018312,1113
22.512644,10.023012,8,75,320.757812,12.781020,476,2647,NDE,2018312,1113
32.635353,11.672945,9,90,344.020905,24.476500,477,1379,NDE,2018312,1113
32.627949,11.671859,8,45,330.539948,10.127273,477,1380,NDE,2018312,1113
32.620552,11.670767,9,87,341.304810,21.592108,477,1381,NDE,2018312,1113
22.679930,10.063388,8,57,321.124390,11.460538,477,2620,NDE,2018312,1113
22.478970,10.027740,8,49,322.522766,13.750669,477,2652,NDE,2018312,1113
22.472555,10.026604,8,70,343.996643,43.211685,477,2653,NDE,2018312,1113
22.466183,10.025463,8,61,326.394714,17.902063,477,2654,NDE,2018312,1113
34.890305,12.005100,9,94,349.252472,47.646046,478,1103,NDE,2018312,1113
32.634338,11.679733,9,97,355.430603,41.804005,478,1379,NDE,2018312,1113
29.035431,11.132450,9,87,340.256653,22.530460,478,1880,NDE,2018312,1113
34.824623,12.003495,8,43,320.734283,8.273634,479,1110,NDE,2018312,1113
34.891830,12.005482,9,92,344.526245,40.377308,480,1102,NDE,2018312,1113
35.301872,12.068206,8,30,319.337067,8.134759,481,1059,NDE,2018312,1113
35.261673,12.070698,8,55,317.416351,7.673481,482,1063,NDE,2018312,1113
22.679762,10.055123,8,59,323.706512,13.854425,482,2619,NDE,2018312,1113
22.510967,10.023763,8,56,319.839966,11.503575,482,2646,NDE,2018312,1113
35.724426,12.140400,8,71,320.858856,14.151739,483,1017,NDE,2018312,1113
35.260612,12.078427,9,93,347.039612,50.296021,483,1063,NDE,2018312,1113
22.477325,10.028234,8,72,331.045197,20.544647,483,2651,NDE,2018312,1113
22.470949,10.027047,9,98,355.728333,62.392918,483,2652,NDE,2018312,1113
22.464617,10.025877,8,33,322.179016,11.030678,483,2653,NDE,2018312,1113
22.743706,10.088055,9,80,326.180328,15.903742,484,2608,NDE,2018312,1113
22.737631,10.086934,8,66,320.857422,10.663766,484,2609,NDE,2018312,1113
35.307510,12.100512,8,61,325.652496,13.712461,485,1058,NDE,2018312,1113
22.441566,10.043121,8,77,322.247589,13.025286,485,2656,NDE,2018312,1113
22.428871,10.040782,9,92,343.419983,40.324379,485,2658,NDE,2018312,1113
22.422514,10.039624,9,88,335.917938,29.001087,485,2659,NDE,2018312,1113
32.281754,11.680930,8,79,332.806976,12.422697,486,1425,NDE,2018312,1113
30.511667,11.415241,8,67,324.518555,7.287809,486,1675,NDE,2018312,1113
29.956619,11.329491,9,88,341.070892,22.795813,486,1753,NDE,2018312,1113
29.949413,11.328362,9,96,353.504272,39.459763,486,1754,NDE,2018312,1113
29.877375,11.317144,9,96,353.463379,38.933975,486,1764,NDE,2018312,1113
22.117069,9.994220,8,76,323.395142,15.453741,486,2705,NDE,2018312,1113
22.110312,9.992959,9,100,364.159424,92.914703,486,2706,NDE,2018312,1113
22.103556,9.991721,9,81,326.429840,18.665489,486,2707,NDE,2018312,1113
19.042772,9.411591,8,45,313.556763,16.234453,486,3063,NDE,2018312,1113
19.031641,9.409430,8,65,315.249939,19.700457,486,3064,NDE,2018312,1113
35.751247,12.176418,8,62,321.065125,12.434284,487,1014,NDE,2018312,1113
34.875183,12.057043,8,75,326.394165,14.764376,487,1103,NDE,2018312,1113
19.040323,9.424617,7,27,313.274445,14.940775,487,3063,NDE,2018312,1113
35.750153,12.184381,8,75,323.543915,15.265746,488,1014,NDE,2018312,1113
20.858351,9.783403,8,76,319.043854,18.955555,488,2873,NDE,2018312,1113
22.433699,10.084710,9,84,330.087769,21.162489,489,2656,NDE,2018312,1113
22.427296,10.083546,8,68,322.412262,13.054496,489,2657,NDE,2018312,1113
19.123919,9.467650,8,70,312.296875,15.374726,489,3055,NDE,2018312,1113
23.096510,10.214249,8,77,323.532471,23.988478,490,2553,NDE,2018312,1113
35.030701,12.109486,8,76,325.886536,16.001858,491,1086,NDE,2018312,1113
22.785160,10.169112,8,76,327.014954,16.358498,491,2599,NDE,2018312,1113
22.779177,10.168044,8,46,319.496552,8.755013,491,2600,NDE,2018312,1113
21.781210,9.988361,8,66,317.052826,10.333554,491,2752,NDE,2018312,1113
22.783279,10.179268,8,58,332.544281,20.585421,492,2599,NDE,2018312,1113
22.954031,10.219913,8,64,331.171143,21.502193,493,2570,NDE,2018312,1113
23.074230,10.225357,8,52,318.350220,14.683825,497,2554,NDE,2018312,1113
21.779032,9.993920,8,57,320.371918,13.995931,498,2751,NDE,2018312,1113
35.904079,12.271323,8,74,322.631622,10.633797,499,993,NDE,2018312,1113
22.956980,10.224360,9,83,330.575439,20.226198,499,2568,NDE,2018312,1113
22.951118,10.223287,9,100,366.134277,81.473541,499,2569,NDE,2018312,1113
35.194687,12.208241,9,88,339.282532,36.599358,503,1067,NDE,2018312,1113
29.792889,11.425763,8,74,328.461243,10.614972,504,1772,NDE,2018312,1113
29.785656,11.424630,9,86,339.347809,21.333799,504,1773,NDE,2018312,1113
30.618027,11.559974,8,60,332.596161,13.108838,505,1656,NDE,2018312,1113
29.791817,11.432473,9,87,340.431213,22.177786,505,1772,NDE,2018312,1113
29.784601,11.431351,9,91,345.370575,28.229778,505,1773,NDE,2018312,1113
22.327139,10.183528,8,42,323.140686,11.315399,506,2668,NDE,2018312,1113
22.320641,10.182350,9,99,359.924896,74.299324,506,2669,NDE,2018312,1113
21.204479,9.978386,9,89,337.661499,41.650200,506,2826,NDE,2018312,1113
35.457596,12.275914,8,70,324.725006,15.779425,507,1040,NDE,2018312,1113
30.770695,11.596831,8,44,323.950073,7.209779,507,1634,NDE,2018312,1113
22.318716,10.192822,8,66,326.121979,15.036854,507,2669,NDE,2018312,1113
30.769665,11.603458,7,20,323.324219,6.316666,508,1634,NDE,2018312,1113
35.465557,12.292979,9,91,343.111725,44.850250,509,1039,NDE,2018312,1113
30.740499,11.605804,8,75,328.871979,10.156734,509,1638,NDE,2018312,1113
24.080109,10.524130,8,75,323.740051,16.615522,509,2457,NDE,2018312,1113
23.527407,10.437942,8,43,323.396820,16.454714,510,2511,NDE,2018312,1113
30.766556,11.623340,8,72,327.207855,8.920973,511,1634,NDE,2018312,1113
30.759525,11.622270,8,79,331.609802,12.254192,511,1635,NDE,2018312,1113
30.689201,11.611567,9,88,341.475739,21.005993,511,1645,NDE,2018312,1113
35.458138,12.295897,9,92,344.798737,48.880188,512,1039,NDE,2018312,1113
32.862953,11.939572,9,89,343.491821,23.857759,512,1341,NDE,2018312,1113
32.869511,11.947515,9,88,342.166687,21.325094,513,1340,NDE,2018312,1113
32.868488,11.954364,8,69,332.732300,11.306134,514,1340,NDE,2018312,1113
24.082697,10.528066,8,75,324.294434,16.498665,514,2456,NDE,2018312,1113
35.099945,12.271845,8,60,318.049164,9.799863,515,1075,NDE,2018312,1113
30.796516,11.661708,8,79,331.301208,12.614228,516,1628,NDE,2018312,1113
30.280609,11.589368,8,59,324.275085,7.816235,517,1701,NDE,2018312,1113
29.235914,11.425990,9,80,333.175812,12.083269,517,1845,NDE,2018312,1113
21.978010,10.172872,9,88,335.717743,31.180061,517,2718,NDE,2018312,1113
21.971153,10.171601,8,79,324.295868,15.934717,517,2719,NDE,2018312,1113
21.471317,10.078148,9,98,357.361145,86.517075,517,2789,NDE,2018312,1113
21.463858,10.076739,9,100,360.703613,97.103645,517,2790,NDE,2018312,1113
30.244036,11.590531,8,40,325.731781,8.241422,518,1706,NDE,2018312,1113
30.215609,11.586143,9,87,339.926788,22.913088,518,1710,NDE,2018312,1113
23.494642,10.460983,9,96,352.053802,82.995293,518,2513,NDE,2018312,1113
22.044165,10.196203,9,81,325.846558,18.117432,518,2708,NDE,2018312,1113
22.037390,10.194949,9,100,362.582092,88.590141,518,2709,NDE,2018312,1113
22.030617,10.193696,8,62,317.050110,8.920034,518,2710,NDE,2018312,1113
30.242992,11.597186,8,45,329.898621,11.403150,519,1706,NDE,2018312,1113
30.214567,11.592808,9,100,390.723877,125.681969,519,1710,NDE,2018312,1113
18.954950,9.621892,8,75,316.598907,23.319715,519,3066,NDE,2018312,1113
30.213512,11.599455,9,100,378.359344,88.781776,520,1710,NDE,2018312,1113
23.925043,10.557392,9,97,353.727112,77.798027,520,2471,NDE,2018312,1113
23.915062,10.555628,9,93,345.805450,56.202965,520,2472,NDE,2018312,1113
23.905060,10.553856,9,94,347.992126,61.926491,520,2473,NDE,2018312,1113
35.083923,12.316521,9,87,337.610321,34.731979,521,1076,NDE,2018312,1113
30.240889,11.610485,8,69,337.781158,17.362268,521,1706,NDE,2018312,1113
30.219574,11.607203,9,87,339.769714,19.896721,521,1709,NDE,2018312,1113
30.218515,11.613853,8,57,330.773773,10.830610,522,1709,NDE,2018312,1113
24.118145,10.610523,9,93,347.411011,59.476269,522,2451,NDE,2018312,1113
30.082100,11.599649,8,74,332.292358,13.975449,523,1728,NDE,2018312,1113
30.230619,11.629350,8,59,331.673462,12.228955,524,1707,NDE,2018312,1113
23.537647,10.528144,9,92,345.191833,62.965717,524,2508,NDE,2018312,1113
35.214500,12.373833,8,50,319.460358,9.503458,526,1062,NDE,2018312,1113
25.077425,10.812294,8,62,332.664490,22.388348,526,2343,NDE,2018312,1113
25.069117,10.810891,8,61,331.623108,21.269609,526,2344,NDE,2018312,1113
35.223236,12.382926,9,100,360.090729,82.091423,527,1061,NDE,2018312,1113
35.213425,12.381556,8,58,323.068390,12.960998,527,1062,NDE,2018312,1113
35.193867,12.378817,9,93,346.727692,48.507042,527,1064,NDE,2018312,1113
35.184097,12.377444,8,75,324.928192,15.651837,527,1065,NDE,2018312,1113
35.225338,12.380250,9,95,350.015442,57.653473,529,1060,NDE,2018312,1113
35.215508,12.378948,9,90,342.184845,40.984364,529,1061,NDE,2018312,1113
35.186111,12.375037,9,88,339.166901,34.456383,529,1064,NDE,2018312,1113
23.540405,10.527491,8,71,347.604340,68.909721,529,2507,NDE,2018312,1113
23.529800,10.525534,8,52,323.158478,17.238995,529,2508,NDE,2018312,1113
35.194828,12.384062,9,83,332.453461,25.415396,530,1063,NDE,2018312,1113
25.077536,10.813867,8,77,328.716705,16.718115,530,2342,NDE,2018312,1113
