Latitude,Longitude,Time,H2O_MR_500mb,H2O_MR_850mb,CO_MR_500mb,CO_MR_850mb,O3_MR_500mb,O3_MR_850mb,CH4_MR_500mb,CH4_MR_850mb,N2O_MR_500mb,N2O_MR_850mb,CO2_500mb,CO2_850mb,datetime
39.693913,-120.4982,2018-11-01 10:39:44.183998108,0.0016212048,0.0084102405,84.18881999999998,117.01118999999998,46.42889,22.921904,1842.4436,1892.8062,318.75995,320.22995,402.26596,402.7556,2018-11-01 10:39:44.183998108
39.996113,-121.75796,2018-11-01 10:39:44.383998871,0.0017809953,0.0048493114,77.59622,109.93996,44.728848,21.737068,1861.18,1891.7012,318.0118,319.4522,402.76318,402.89474,2018-11-01 10:39:44.383998871
39.248516,-120.72343,2018-11-01 10:39:52.183998108,0.0016807003,0.0052301623,80.73684,114.791985,46.114296,22.632338,1861.7188,1894.3835,319.0039700000001,320.4212,402.3536,402.72772,2018-11-01 10:39:52.183998108
39.54766,-121.97622,2018-11-01 10:39:52.383998871,0.0018173533,0.005295043,77.39363,108.18252,44.257423,21.417778,1847.337,1889.8491,318.03134,319.47528,403.03867,403.07166,2018-11-01 10:39:52.383998871
38.802532,-120.94534,2018-11-01 10:40:00.184000015,0.0016041254,0.0045052823,82.68274,123.89173999999998,47.121635,22.546751,1890.445,1899.3243,319.56244,320.96674,403.35144,403.1109,2018-11-01 10:40:00.184000015
38.913975,-121.84265,2018-11-01 20:21:36.183998108,0.00047505897,0.0051017143,72.82465,101.77425,45.05187,21.567574,1919.1682,1897.5906,320.4403,322.1572,403.79895,403.69522,2018-11-01 20:21:36.183998108
39.234962,-120.60513,2018-11-01 20:21:36.383998871,0.0005963032599999999,0.006073616,72.17291,105.9867,46.94454,22.562881,1938.4148,1922.3846,323.03174,324.51718,404.33914,403.6164,2018-11-01 20:21:36.383998871
39.359634,-122.06589,2018-11-01 20:21:44.183998108,0.00055212,0.0056220377000000005,74.54701,104.82218,45.495174,21.698517,1902.2063,1921.6826,318.64352,320.0134,405.32153,404.72324,2018-11-01 20:21:44.183998108
39.683723,-120.82146000000002,2018-11-01 20:21:44.383998871,0.0005731894999999999,0.005945836,78.80463,110.03951,46.645294,22.473269,1941.2195,1921.9222,322.49298,323.89944,404.00476,403.4792,2018-11-01 20:21:44.383998871
40.131947,-121.03999,2018-11-01 20:21:52.383998871,0.00056335324,0.01016005,87.35194399999997,117.50116,46.877583,22.892689,1958.348,1914.748,323.0164,324.3524,403.72327,403.21143,2018-11-01 20:21:52.383998871
39.8479,-120.27044,2018-11-02 10:20:56.984001160,0.00049036666,0.0053053936,80.86688000000002,110.18117,48.119713,23.623253,1828.6316,1891.643,321.27866,322.26047,404.35477,402.9931,2018-11-02 10:20:56.984001160
39.999973,-121.05901,2018-11-02 10:20:57.183998108,0.00047301987,0.0054454080000000005,82.93791999999998,112.964325,47.28558,23.27698,1873.842,1895.5054,320.92984,322.15936,403.39783,402.99237,2018-11-02 10:20:57.183998108
40.13444000000001,-121.78927,2018-11-02 10:20:57.383998871,0.0004504387,0.0043095285,85.68182,114.59973,45.719166,22.397928,1889.2307,1900.5989,319.5714700000001,320.9675299999999,403.3263,403.0899,2018-11-02 10:20:57.383998871
39.392467,-120.46671,2018-11-02 10:21:04.984000206,0.0005408990000000001,0.0053887498,82.36731,106.59417,46.61309,24.180824,1876.9175,1868.3969,319.8986,315.80188,403.31018,403.02768,2018-11-02 10:21:04.984000206
39.54308,-121.25064,2018-11-02 10:21:05.184000015,0.00046098063,0.0033792485,83.8742,114.9113,45.601513,22.43561,1887.3468,1900.4502,319.705,321.09235,403.0172,402.96188,2018-11-02 10:21:05.184000015
39.676247,-121.97629,2018-11-02 10:21:05.383999825,0.00043833308,0.0040574544,83.518196,113.32632,47.72439,22.755514,1925.6825,1912.4341,320.51364,321.84924,405.27692,403.89847,2018-11-02 10:21:05.383999825
38.93655800000001,-120.6604,2018-11-02 10:21:12.984000206,0.0005659686,0.0035493162,83.41391999999998,117.17103,46.197674,22.736748,1884.1581,1897.5382,319.4813200000001,320.886,402.79233,402.88913,2018-11-02 10:21:12.984000206
39.085743,-121.43968,2018-11-02 10:21:13.184000015,0.0005239983400000001,0.0041622976,86.728836,124.432945,48.37414,23.03065,1985.2627,1932.245,321.0355,322.31586,406.2908,404.18155,2018-11-02 10:21:13.184000015
38.62808,-121.62621,2018-11-02 10:21:21.184000015,0.00051829184,0.0040036445,80.400734,114.90462,47.383892,22.927794,1944.3965,1915.641,320.03174,321.40155,405.63345,403.95258,2018-11-02 10:21:21.184000015
38.928875,-121.052,2018-11-02 21:43:09.583999395,0.00051903643,0.004545899999999999,77.8677,106.35793,50.97467,23.136702,1924.7389,1917.8939,321.36612,322.7700200000001,403.80038,403.3431,2018-11-02 21:43:09.583999395
39.396893,-121.133545,2018-11-02 21:43:17.583999395,0.0005546023000000001,0.005297645500000001,79.71409,100.03388,50.041294,22.980253,1874.1068,1905.1929,320.1358,321.51852,402.67136,402.90247,2018-11-02 21:43:17.583999395
39.864883,-121.21501,2018-11-02 21:43:25.583999395,0.00035929042,0.00513825,81.73538,108.42884,53.28752,23.81111,1865.6692,1908.1069,320.0012,321.37866,402.48373,402.7664,2018-11-02 21:43:25.583999395
40.332798,-121.29597,2018-11-02 21:43:33.583999395,0.0001432467,0.0047295615,86.44697,110.665955,52.647755,23.65461,1851.9053,1901.85,319.29465,320.64166,401.9347,402.3948,2018-11-02 21:43:33.583999395
40.39383,-120.86119,2018-11-03 10:02:02.584000111,0.0013517579000000002,0.004625029,109.16256,116.996574,54.69258000000001,23.653511,1947.1404,1892.6263,320.78204,321.91052,406.4917,403.0993,2018-11-03 10:02:02.584000111
40.471394,-121.426025,2018-11-03 10:02:02.783999920,0.001173749,0.0073324596,103.6167,112.67446,54.841278,24.845898,1876.6315,1866.0656,319.21124,315.8237299999999,402.6962,402.88284,2018-11-03 10:02:02.783999920
39.84924,-120.4564,2018-11-03 10:02:10.383999825,0.0007786766,0.005840585600000001,114.78738,119.10469,55.920177,24.988104,1880.9851,1868.7483,318.7482,315.8215600000001,401.87994,402.79666,2018-11-03 10:02:10.383999825
39.93003,-121.022896,2018-11-03 10:02:10.583999395,0.0007145206299999999,0.0070447354,113.7155,121.00081000000002,55.566612,23.965588,1883.3214,1896.0569,319.5713,320.9877,401.4532,402.744,2018-11-03 10:02:10.583999395
40.006954,-121.58393999999998,2018-11-03 10:02:10.784000397,0.00080443814,0.006177456600000001,101.708206,115.86933,54.177315,23.612486,1888.2384,1899.6633,319.50366,320.9102200000001,401.79938,402.59756,2018-11-03 10:02:10.784000397
39.385895,-120.61991,2018-11-03 10:02:18.384000778,0.00072533,0.007698005,97.85753,116.96565,55.0286,23.936884,1906.8741,1897.5245,319.01312,320.46436,402.19806,402.74292,2018-11-03 10:02:18.384000778
39.46601,-121.18264,2018-11-03 10:02:18.583999395,0.0007622853,0.0047537790000000005,98.08713,113.785965,56.208134,24.039661,1975.8042,1916.0399,321.8269,323.00833,408.0885,404.446,2018-11-03 10:02:18.583999395
39.542294,-121.740105,2018-11-03 10:02:18.784000397,0.0006330472,0.0036618677,103.92836,120.04568,54.49684499999999,23.638975,1923.982,1907.5758,319.9340200000001,321.3162200000001,402.90057,402.76608,2018-11-03 10:02:18.784000397
38.922363,-120.7818,2018-11-03 10:02:26.384000778,0.0005325724,0.0037475654,102.24553,118.50729,53.342533,23.577642,1896.11,1899.7717,319.14185,320.59268,402.43192,402.81165,2018-11-03 10:02:26.384000778
39.001835,-121.34103,2018-11-03 10:02:26.583999395,0.0004894047000000001,0.0033702576,102.91384,116.20922,54.11598000000001,23.89405,1892.1171,1899.0693,319.07108,320.57227,402.2434,402.66672,2018-11-03 10:02:26.583999395
39.077488,-121.894806,2018-11-03 10:02:26.784000397,0.0005204291,0.0043867705,96.84228,106.698044,55.121704,23.930021,1926.1735,1909.4089,320.67358,322.00064,407.5543,404.8897,2018-11-03 10:02:26.784000397
38.769524,-121.40384,2018-11-03 21:24:12.583999395,0.0020092456,0.004960773,88.11567,112.11568,46.85379,21.788246,1879.4573,1889.3645,315.1528600000001,316.33362,403.8488,403.59027,2018-11-03 21:24:12.583999395
38.864857,-120.613655,2018-11-03 21:24:12.784000397,0.0019377077,0.006440839,83.02103000000002,107.798355,46.25379,22.193388,1846.9172,1878.5251,315.02643,316.12906,402.62167,402.63663,2018-11-03 21:24:12.784000397
39.238083,-121.5195,2018-11-03 21:24:20.583999395,0.002284155,0.0040901075,83.18929,107.17735,46.295124,21.599104,1889.201,1898.1232,318.1903700000001,319.48886,404.69812,404.45532,2018-11-03 21:24:20.583999395
39.33357,-120.724045,2018-11-03 21:24:20.784000397,0.0020594236,0.007281881800000002,81.03479,111.869255,45.49232,22.269585,1852.1586,1884.3684,317.35965,318.70157,402.79092,402.81644,2018-11-03 21:24:20.784000397
39.70662700000001,-121.636055,2018-11-03 21:24:28.583999395,0.0024357024,0.003835497,77.91468,101.79984,46.666424,21.74756,1892.2535,1901.3505,319.1666,320.4892,404.2798,403.903,2018-11-03 21:24:28.583999395
39.802254,-120.83509,2018-11-03 21:24:28.784000397,0.0022193214,0.010062774,83.40091,118.76885,47.867588,22.943121,1868.5958,1896.3702,318.32513,319.71158,402.86032,402.952,2018-11-03 21:24:28.784000397
40.17515,-121.75343,2018-11-03 21:24:36.583999395,0.002440188,0.00444447,81.098915,109.504845,46.222645,21.83271,1919.0524,1914.2832,320.62375,322.0474,404.86746,404.36078,2018-11-03 21:24:36.583999395
40.270943,-120.946846,2018-11-03 21:24:36.784000397,0.0021969823,0.0087463185,86.1785,116.585724,46.05835,22.598427,1882.2585,1897.489,319.71234,321.08383,403.09814,403.0607,2018-11-03 21:24:36.784000397
40.088448,-120.43686,2018-11-04 09:43:15.984000206,0.0004857869,0.0066076596,91.8971,114.737274,48.86042,23.348095,1894.1522,1895.6072,319.21405,320.71152,403.048,402.94476,2018-11-04 09:43:15.984000206
40.15603,-121.09365,2018-11-04 09:43:16.184000015,0.00024071471,0.0066950545,100.153336,115.418724,49.33675,23.461634,1857.9434,1895.5741,317.57578,319.3087,401.20395,402.65213,2018-11-04 09:43:16.184000015
40.224247,-121.79036,2018-11-04 09:43:16.384000778,0.00016883971999999994,0.0075879316,95.31449,104.61684,47.94414,22.772224,1887.4037,1898.4153,318.12244,319.6819,402.49442,402.75925,2018-11-04 09:43:16.384000778
39.620842,-120.568726,2018-11-04 09:43:23.983999252,0.00046285093,0.0057651536,136.51752,117.97112,49.58144,24.970358,1907.2424,1864.4435,319.19162,315.8137,402.8445,402.88522,2018-11-04 09:43:23.983999252
39.688107,-121.22101,2018-11-04 09:43:24.184000015,0.00028389995,0.006570025300000001,88.25046999999998,112.1357,48.299004,22.917582,1888.181,1900.4598,319.47275,320.87073,402.81937,402.903,2018-11-04 09:43:24.184000015
39.756004,-121.91303,2018-11-04 09:43:24.384000778,8.0291546e-05,0.004773438,99.515816,128.78642,50.131786,23.949547,1867.719,1895.3594,317.1403200000001,318.8434,401.9146,402.37234,2018-11-04 09:43:24.384000778
39.153194,-120.69936,2018-11-04 09:43:31.983999252,0.0003189802,0.0068329237,124.63602,126.60642,50.054966,23.452862,1914.4315,1901.8966,320.57108,321.87173,401.90482,402.6768,2018-11-04 09:43:31.983999252
39.22012,-121.3474,2018-11-04 09:43:32.183998108,0.00013899304,0.0060616913,106.952034,120.78604,45.285183,22.050468,1885.3641,1899.0443,318.8115,320.3111600000001,403.42883,403.099,2018-11-04 09:43:32.183998108
39.28773,-122.034676,2018-11-04 09:43:32.383998871,0.00012075965,0.0030032718,92.67555,118.35363,50.473606,23.135372,1937.4701,1915.5875,320.52075,321.85754,403.0048,402.84192,2018-11-04 09:43:32.383998871
38.685402,-120.82908,2018-11-04 09:43:39.984001160,0.00026922848,0.0069848015,101.45022,114.233765,45.934887,22.478954,1840.9131,1888.5879,317.0072,318.61185,401.90402,402.57538,2018-11-04 09:43:39.984001160
38.752014,-121.472786,2018-11-04 09:43:40.183998108,0.00013453816,0.004356116,96.40828,113.130035,49.66704,23.144152,1932.41,1915.2194,320.3182,321.66922,400.878,402.0958,2018-11-04 09:43:40.183998108
38.835926,-121.77441,2018-11-04 21:05:22.983999252,0.0012067035,0.003515228,89.59114,108.70815,46.95448,22.101196,1926.8912,1928.7572,319.03635,320.34552,404.0335,403.61313,2018-11-04 21:05:22.983999252
38.930473,-121.22713,2018-11-04 21:05:23.184000015,0.0010826411,0.004906519,98.99314,118.53564,47.467964,22.170511,1923.4841,1922.6198,318.96487,320.3095,404.5352,403.8533,2018-11-04 21:05:23.184000015
39.0233,-120.67272,2018-11-04 21:05:23.384000778,0.0010658631,0.005664528,106.034,129.15442,46.991714,22.718374,1904.3654,1904.0143,319.49725,320.88058,403.88763,403.1847,2018-11-04 21:05:23.384000778
39.301445,-121.924255,2018-11-04 21:05:30.983999252,0.0012926718,0.0042991876000000005,94.16189,111.19627,47.693455,22.170212,1879.859,1889.291,319.6955,321.0526,404.37643,404.11017,2018-11-04 21:05:30.983999252
39.396473,-121.37346,2018-11-04 21:05:31.184000015,0.0013492069,0.006071066500000001,89.90738,108.982895,45.402004,21.68082,1903.9563,1900.9067,319.91388,321.28903,404.573,403.63153,2018-11-04 21:05:31.184000015
39.489742,-120.81541,2018-11-04 21:05:31.384000778,0.0009785846,0.006467283000000001,91.180214,113.43913,45.760487,22.5746,1877.0254,1893.145,318.1552700000001,319.41724,403.56555,403.19214,2018-11-04 21:05:31.384000778
39.58203,-120.24388,2018-11-04 21:05:31.583999395,0.0008016774700000001,0.0062462953,101.43864,113.09996,46.055412,23.830849,1873.7922,1858.7444,318.3629,315.7859,403.69025,403.15234,2018-11-04 21:05:31.583999395
39.766705,-122.07572,2018-11-04 21:05:38.984001160,0.0007901185000000001,0.0064783096,91.024574,111.02172,46.07607,21.648722,1924.1572,1919.0978,319.59836,320.96838,405.05496,404.07687,2018-11-04 21:05:38.984001160
39.862267,-121.52135,2018-11-04 21:05:39.183998108,0.0006654165299999999,0.008423581999999999,99.56964,115.474884,47.57498,22.67504,1906.8944,1912.0238,317.8832,319.1924,403.74414,403.49716,2018-11-04 21:05:39.183998108
39.95607800000001,-120.9596,2018-11-04 21:05:39.383998871,0.00028410653,0.008357843,94.10047,116.325676,41.955574,21.916325,1873.2029,1894.5033,316.8973,318.15683,404.30862,403.6253,2018-11-04 21:05:39.383998871
40.048763,-120.38434,2018-11-04 21:05:39.583999395,0.00041269223,0.008345666,102.91973,112.80197,45.2974,23.744715,1857.4292,1846.3636,316.30054,315.80856,402.78183,402.7699,2018-11-04 21:05:39.583999395
40.327877,-121.67071,2018-11-04 21:05:47.183998108,2.3369572e-05,0.008270439000000001,130.38855,134.73764,42.858223,22.154514,1863.2057,1891.1992,318.7183,320.24603,403.0874,402.9886,2018-11-04 21:05:47.183998108
40.42214600000001,-121.105156,2018-11-04 21:05:47.383998871,0.0003793992,0.007463447299999999,100.11231,114.10513,42.70047,23.209372,1855.8921,1851.0511,317.21313,315.8197600000001,402.3077,402.75266,2018-11-04 21:05:47.383998871
40.173046,-120.56296,2018-11-05 09:24:21.184000015,0.0010334398,0.005372365,111.11285,121.74788,45.68754600000001,23.262087,1900.4453,1893.4774,319.3471,320.8634,402.7351,402.92395,2018-11-05 09:24:21.184000015
40.24837,-121.69737,2018-11-05 09:24:21.384000778,0.0011902861,0.0039550858,87.717926,113.94626,44.541595,22.37195,1902.3767,1901.1343,320.53802,321.86853,403.16818,402.91592,2018-11-05 09:24:21.384000778
39.704346,-120.66147,2018-11-05 09:24:29.184000015,0.0011781263,0.0076162466,91.30377,117.33848,45.200287,22.962597,1895.4664,1897.2426,320.41125,321.72495,402.02222,402.6216,2018-11-05 09:24:29.184000015
39.77997,-121.78805,2018-11-05 09:24:29.384000778,0.0015238633,0.005411181,91.3179,118.42356,41.751133,21.475409,1898.0886,1900.1893,320.0087,321.38095,403.09192,402.94196,2018-11-05 09:24:29.384000778
39.23556,-120.759285,2018-11-05 09:24:37.183998108,0.0014454362,0.005504551,93.29861,115.59211,44.249924,22.606556,1902.2468,1897.5874,320.2743,321.6090700000001,402.60672,402.7575,2018-11-05 09:24:37.183998108
39.311367,-121.87809,2018-11-05 09:24:37.383998871,0.0014741285,0.005053202,93.026024,125.3838,47.961487,23.644659,1881.7827,1898.945,318.34225,319.89713,402.57312,402.89908,2018-11-05 09:24:37.383998871
38.76685300000001,-120.857,2018-11-05 09:24:45.183998108,0.0017834023,0.007492773,107.02285,118.7312,44.454727,22.11433,1938.6034,1907.3574,322.06708,323.13098,407.37173,404.42923,2018-11-05 09:24:45.183998108
38.857933,-121.3027,2018-11-05 20:46:33.583999395,0.0012277885,0.0027314082,92.89174,113.14426,48.13268,22.356861,1980.9155,1948.6165,321.22226,322.6705,407.7231,406.24197,2018-11-05 20:46:33.583999395
38.988106,-120.67545,2018-11-05 20:46:33.784000397,0.0010754977,0.003832267,97.161766,116.74191,48.10377,22.857452,1946.7789,1923.6753,321.768,323.2387700000001,406.2366,404.80466,2018-11-05 20:46:33.784000397
39.317852,-121.48076,2018-11-05 20:46:41.583999395,0.0010040144,0.0022345055,93.003174,112.695076,47.9265,22.387402,1953.2225,1931.44,321.3133,322.7874,405.77243,404.87955,2018-11-05 20:46:41.583999395
39.44906,-120.849434,2018-11-05 20:46:41.784000397,0.0010392905,0.0043081840000000005,97.22813,117.724304,47.685738,22.913763,1944.4565,1921.6539,321.74542,323.20978,406.50482,404.84683,2018-11-05 20:46:41.784000397
39.57148400000001,-120.245346,2018-11-05 20:46:41.984001160,0.0009709518,0.004628737,89.38492600000002,108.29951,46.231277,23.897024,1948.2465,1929.8885,320.50034,315.79636,405.35315,403.98044,2018-11-05 20:46:41.984001160
39.777603000000006,-121.661095,2018-11-05 20:46:49.583999395,0.00096569955,0.0028030674,88.53761999999998,109.861305,47.072697,22.239853,1931.8173,1922.8711,323.69354,325.31528,407.17303,405.63965,2018-11-05 20:46:49.583999395
39.909733,-121.02609,2018-11-05 20:46:49.784000397,0.0009551749,0.0053771096,94.762886,118.38334,45.3693,22.6154,1951.167,1915.9597,321.71042,323.16327,406.2011,404.38284,2018-11-05 20:46:49.784000397
40.033123,-120.41793,2018-11-05 20:46:49.984001160,0.0008920996,0.004102531,90.47912,108.96033,46.899937,23.92381,1951.4081,1934.52,320.993,315.83716,406.30087,404.6716,2018-11-05 20:46:49.984001160
40.237,-121.84365,2018-11-05 20:46:57.583999395,0.0008233043,0.0028117122,87.1024,108.03277,46.40984,22.273046,1927.0742,1923.4541,324.3534,326.11206,407.2223,406.34375,2018-11-05 20:46:57.583999395
